TopDepth,BottomDepth,HorizonDepth,ksat_r,dbthirdbar_r,dbfifteenbar_r,COKEY,CHKEY
104,152,,141.0,1.4,,3021940,8198691
18,43,,14.11,1.63,,3021941,7948745
43,81,,141.0,1.58,,3021941,8032062
81,152,,141.0,1.58,,3021941,8115379
0,18,,4.0,1.63,,3021941,8198694
0,5,,4.0,1.4,,3021942,8032065
5,51,,4.0,1.4,,3021942,8115382
51,152,,4.0,1.4,,3021942,8198698
112,152,,141.0,1.5,,3021943,7948752
0,8,,4.0,1.38,,3021943,8115385
8,112,,4.0,1.38,,3021943,8198701
43,152,,141.0,1.55,,3021945,7948759
0,18,,4.0,1.33,,3021945,8032075
18,38,,4.0,1.35,,3021945,8115392
38,43,,,,,3021945,8198708
0,13,,4.0,1.45,,3021946,7948762
13,36,,4.0,1.53,,3021946,8032079
36,66,,14.11,1.58,,3021946,8115396
66,152,,42.0,1.6,,3021946,8198712
20,69,,4.0,1.3,,3021947,7948766
69,152,,14.11,1.43,,3021947,8032083
0,5,,4.0,1.3,,3021947,8115399
5,20,,4.0,1.3,,3021947,8198715
53,66,,4.0,1.4,,3021948,7948769
66,99,,,,,3021948,8032086
0,15,,4.0,1.45,,3021948,8115402
99,124,,,,,3021948,8115403
15,53,,4.0,1.4,,3021948,8198718
0,23,,14.11,1.43,,3021949,7948773
23,84,,4.0,1.35,,3021949,8032090
84,104,,,,,3021949,8115407
104,170,,14.11,1.45,,3021949,8198723
0,25,,4.0,1.35,,3021950,8032094
25,64,,0.42,1.3,,3021950,8115411
64,89,,,,,3021950,8198727
0,23,,14.11,1.35,,3021952,7948783
23,53,,14.11,1.38,,3021952,8032100
53,112,,14.11,1.43,,3021952,8115417
112,152,,14.11,1.35,,3021952,8198733
18,152,,4.0,1.43,,3021953,7948786
0,18,,4.0,1.43,,3021953,8198735
0,15,,4.0,1.45,,3021954,8198739
91,117,,,,,3021954,8198740
15,71,,0.0,1.45,,3021954,7948790
71,79,,4.0,1.55,,3021954,8032107
79,91,,,,,3021954,8115424
69,152,,,,,3021962,7948814
0,13,,14.11,1.65,,3021962,8115447
13,69,,14.11,1.65,,3021962,8198763
38,107,,4.0,1.55,,3021963,7948817
107,152,,14.11,1.6,,3021963,8032134
0,38,,14.11,1.48,,3021963,8198766
0,15,,4.0,1.4,,3021964,7948821
43,53,,4.0,1.45,,3021964,7948822
15,23,,4.0,1.4,,3021964,8032138
53,97,,4.0,1.45,,3021964,8032139
23,30,,1.41,1.35,,3021964,8115455
97,127,,4.0,1.45,,3021964,8115456
30,43,,1.41,1.35,,3021964,8198771
127,152,,4.0,1.45,,3021964,8198772
0,13,,14.11,1.65,,3021965,7948825
13,69,,14.11,1.65,,3021965,8032142
69,152,,,,,3021965,8115459
0,23,,4.0,1.25,,3021966,7948828
23,112,,0.42,1.45,,3021966,8032145
112,152,,4.0,1.45,,3021966,8115462
0,33,,14.11,1.6,,3021967,8115463
33,152,,141.14,1.58,,3021967,8198779
0,41,,14.11,1.45,,3021968,8032151
41,102,,14.11,1.5,,3021968,8115468
102,152,,14.11,1.58,,3021968,8198784
0,13,,14.11,1.65,,3021969,7948838
13,69,,14.11,1.65,,3021969,8032155
69,152,,,,,3021969,8115472
38,58,,4.0,1.48,,3021970,7948842
58,69,,,,,3021970,8032159
0,15,,14.11,1.38,,3021970,8115475
15,38,,1.41,1.45,,3021970,8198791
157,168,,,,,3021971,8115479
0,5,,1.41,1.43,,3021971,8198794
5,107,,0.0,1.45,,3021971,7948845
107,157,,,,,3021971,8032162
18,48,,0.42,1.38,,3021972,7948849
48,56,,0.42,1.38,,3021972,8032166
0,10,,4.0,1.35,,3021972,8115482
56,102,,,,,3021972,8115483
10,18,,1.41,1.4,,3021972,8198798
114,152,,1.41,1.55,,3021973,7948853
0,20,,0.0,1.3,,3021973,8032169
20,86,,0.0,1.3,,3021973,8115486
86,114,,0.42,1.45,,3021973,8198802
10,25,,1.41,1.48,,3021974,7948855
25,56,,4.0,1.55,,3021974,8032172
56,66,,,,,3021974,8115489
0,10,,4.0,1.55,,3021974,8198804
10,48,,1.41,1.45,,3021975,7948859
48,71,,,,,3021975,8032176
71,81,,,,,3021975,8115493
0,10,,4.0,1.35,,3021975,8198808
0,28,,4.0,1.55,,3021976,7948863
109,119,,,,,3021976,7948864
28,66,,1.41,1.45,,3021976,8032180
66,79,,4.0,1.55,,3021976,8115497
79,109,,,,,3021976,8198813
13,46,,4.0,1.4,,3021977,7948868
46,102,,0.0,1.35,,3021977,8032185
102,117,,1.41,1.4,,3021977,8115502
0,13,,4.0,1.3,,3021977,8198817
117,163,,42.34,1.75,,3021977,8198818
94,124,,,,,3021978,7948872
0,25,,4.0,1.55,,3021978,8032188
124,152,,14.11,1.68,,3021978,8032189
25,56,,1.41,1.5,,3021978,8115505
56,94,,4.0,1.55,,3021978,8198821
0,13,,4.0,1.3,,3021979,7948876
117,163,,42.34,1.75,,3021979,7948877
13,46,,4.0,1.4,,3021979,8032193
46,102,,0.0,1.35,,3021979,8115510
102,117,,1.41,1.4,,3021979,8198826
23,56,,14.11,1.65,,3021980,7948880
56,66,,,,,3021980,8032197
0,23,,14.11,1.65,,3021980,8198829
10,23,,4.0,1.48,,3021981,7948883
23,46,,0.42,1.6,,3021981,8032200
46,56,,,,,3021981,8115517
0,10,,4.0,1.48,,3021981,8198832
0,56,,14.11,1.65,,3021982,8115520
56,109,,14.11,1.65,,3021982,8198836
109,152,,42.34,1.9,,3021982,7948887
91,102,,,,,3021983,7948891
0,25,,4.0,1.35,,3021983,8032207
25,53,,1.41,1.33,,3021983,8115524
53,91,,0.42,1.3,,3021983,8198840
0,8,,14.11,1.53,,3021984,7948894
8,152,,14.11,1.6,,3021984,8032211
43,152,,4.0,1.45,,3021985,7948897
0,23,,4.0,1.4,,3021985,8115530
23,43,,1.41,1.35,,3021985,8198846
0,30,,14.11,1.65,,3021987,8032219
30,58,,14.11,1.65,,3021987,8115536
58,152,,42.34,1.85,,3021987,8198852
20,43,,1.41,1.3,,3021988,7948906
43,152,,1.41,1.45,,3021988,8032223
0,20,,4.0,1.3,,3021988,8198855
0,18,,14.11,1.6,,3021990,8032229
18,152,,14.11,1.63,,3021990,8115546
0,18,,4.0,1.55,,3021991,8115549
18,152,,4.0,1.55,,3021991,8198865
18,64,,1.41,1.35,,3021992,7948918
64,74,,,,,3021992,8032235
0,18,,4.0,1.28,,3021992,8198867
0,25,,1.41,1.3,,3021993,7948921
25,74,,0.42,1.4,,3021993,8032238
74,84,,,,,3021993,8115555
0,15,,4.0,1.45,,3021994,8032240
15,48,,1.41,1.45,,3021994,8115557
48,58,,0.0,,,3021994,8198873
0,30,,14.11,1.53,,3021995,7948926
30,109,,1.41,1.53,,3021995,8032243
109,152,,14.11,1.6,,3021995,8115560
0,30,,4.0,1.53,,3021996,7948929
30,81,,1.41,1.45,,3021996,8032246
81,152,,4.0,1.5,,3021996,8115563
0,30,,4.0,1.3,,3021997,8115566
30,152,,0.42,1.3,,3021997,8198882
0,30,,4.0,1.4,,3021998,7948935
30,79,,1.41,1.35,,3021998,8032252
79,152,,4.0,1.45,,3021998,8115569
81,152,,4.0,1.5,,3021999,7948938
0,30,,4.0,1.53,,3021999,8032255
30,81,,1.41,1.45,,3021999,8198887
0,53,,4.0,1.5,,3022000,8032258
53,122,,4.0,1.55,,3022000,8115575
122,152,,14.11,1.5,,3022000,8198891
0,46,,4.0,1.5,,3022001,8032261
46,97,,1.41,1.45,,3022001,8115578
97,107,,,,,3022001,8198894
5,99,,1.41,1.28,,3022002,7948948
99,124,,,,,3022002,8032265
0,5,,4.0,1.35,,3022002,8198897
10,48,,4.0,1.58,,3022003,7948952
48,117,,14.11,1.5,,3022003,8032269
117,152,,42.34,1.63,,3022003,8115586
0,10,,14.11,1.48,,3022003,8198901
0,15,,4.0,1.55,,3022004,8032272
15,56,,0.42,1.45,,3022004,8115589
56,152,,4.0,1.6,,3022004,8198905
0,30,,4.0,1.6,,3022005,8032275
30,119,,4.0,1.5,,3022005,8115592
119,152,,42.34,1.65,,3022005,8198908
36,91,,1.41,1.35,,3022006,8198912
91,152,,4.0,1.45,,3022006,7948963
0,36,,4.0,1.4,,3022006,8115596
58,69,,1.41,1.4,,3022007,7948966
69,127,,,,,3022007,8032283
0,18,,4.0,1.3,,3022007,8115599
127,152,,14.11,1.55,,3022007,8115600
18,58,,0.42,1.43,,3022007,8198915
0,8,,4.0,1.18,,3022008,7948970
8,20,,1.41,1.2,,3022008,8032287
43,76,,4.0,1.28,,3022008,8115603
20,43,,0.42,1.25,,3022008,8115604
76,152,,0.42,1.35,,3022008,8198919
69,91,,,,,3022009,7948973
91,152,,14.11,1.55,,3022009,8032290
0,20,,4.0,1.45,,3022009,8115606
20,69,,4.0,1.6,,3022009,8198922
10,23,,4.0,1.55,,3022011,7948978
23,36,,4.0,1.55,,3022011,8032295
36,46,,,,,3022011,8115612
0,10,,4.0,1.4,,3022011,8198927
66,91,,4.0,1.4,,3022012,7948982
91,102,,,,,3022012,8032299
0,41,,4.0,0.75,,3022012,8115615
41,66,,4.0,0.75,,3022012,8198931
0,66,,4.0,1.4,,3022013,8032302
66,190,,1.41,1.6,,3022013,8115619
0,71,,4.0,1.3,,3022014,7948988
71,152,,4.0,1.45,,3022014,8032305
66,152,,4.0,1.35,,3022015,7948991
152,163,,0.42,1.5,,3022015,8032308
0,38,,4.0,1.3,,3022015,8115624
38,66,,4.0,1.3,,3022015,8198940
0,38,,4.0,1.2,,3022016,7948994
38,58,,4.0,1.35,,3022016,8032311
58,66,,4.0,1.35,,3022016,8115628
66,152,,0.0,1.78,,3022016,8198944
30,114,,14.0,1.45,,3022017,7948998
114,124,,,,,3022017,8032315
0,15,,4.0,1.38,,3022017,8115631
15,30,,4.0,1.4,,3022017,8198947
13,56,,4.0,1.1,,3022018,7949001
56,66,,4.0,1.43,,3022018,8032318
66,152,,141.0,1.53,,3022018,8115635
0,13,,4.0,0.83,,3022018,8198950
30,58,,14.0,1.43,,3022019,8198953
58,152,,42.0,1.63,,3022019,7949004
0,30,,14.0,1.28,,3022019,8115637
0,20,,4.0,0.9,,3022020,8115641
20,91,,0.42,1.58,,3022020,8198957
91,152,,0.42,1.6,,3022020,7949008
0,13,,4.0,0.83,,3022021,7949011
13,53,,4.0,0.83,,3022021,8032328
53,74,,4.0,1.45,,3022021,8115645
74,152,,42.0,1.43,,3022021,8198961
0,13,,4.0,0.83,,3022022,7949015
13,53,,4.0,0.83,,3022022,8032332
53,74,,4.0,1.45,,3022022,8115649
74,152,,42.0,1.43,,3022022,8198965
15,58,,14.0,1.4,,3022023,7949019
58,81,,14.0,1.4,,3022023,8032336
81,152,,14.0,1.4,,3022023,8115653
0,15,,4.0,1.4,,3022023,8198968
81,119,,0.01,1.6,,3022024,7949023
0,28,,4.0,0.73,,3022024,8032339
119,152,,0.42,1.5,,3022024,8032340
28,51,,0.01,1.75,,3022024,8115656
51,81,,1.4,1.58,,3022024,8198972
0,10,,4.0,0.75,,3022025,7949026
10,38,,4.0,0.75,,3022025,8032343
38,132,,1.4,1.55,,3022025,8115660
132,152,,4.0,1.55,,3022025,8198976
107,152,,4.0,1.08,,3022026,7949031
0,5,,4.0,0.75,,3022026,8032347
5,46,,4.0,0.75,,3022026,8115664
46,107,,4.0,0.75,,3022026,8198980
0,5,,4.0,0.78,,3022027,7949034
81,114,,0.42,1.6,,3022027,7949035
5,38,,4.0,0.78,,3022027,8032351
114,152,,0.42,1.6,,3022027,8032352
38,56,,4.0,1.55,,3022027,8115668
56,81,,0.42,1.6,,3022027,8198984
0,10,,4.0,0.75,,3022029,7949042
10,38,,4.0,0.75,,3022029,8032359
38,132,,1.4,1.55,,3022029,8115676
132,152,,4.0,1.55,,3022029,8198992
56,94,,4.0,1.4,,3022030,7949047
94,152,,4.0,1.4,,3022030,8032364
0,25,,4.0,0.75,,3022030,8115680
25,56,,4.0,0.75,,3022030,8198996
81,91,,,,,3022031,7949051
0,30,,4.0,1.4,,3022031,8115684
30,81,,1.4,1.6,,3022031,8199000
20,53,33.0,4.0,0.83,,3022032,7949055
135,175,,14.0,1.5,,3022032,7949056
0,3,3.0,,,,3022032,8032371
53,69,15.0,4.0,1.4,,3022032,8032372
3,5,3.0,,,,3022032,8115688
69,86,18.0,14.0,1.4,,3022032,8115689
5,20,18.0,4.0,0.78,,3022032,8199004
86,135,48.0,14.0,1.4,,3022032,8199005
117,152,,0.42,1.45,,3022033,7949060
0,33,,4.0,1.4,,3022033,8032376
33,79,,4.0,1.5,,3022033,8115693
79,117,,0.42,1.53,,3022033,8199009
0,10,,4.0,1.25,,3022034,7949062
10,20,,4.0,1.3,,3022034,8032379
20,36,,4.0,1.3,,3022034,8115696
36,61,,,,,3022034,8199012
33,152,,4.0,1.35,,3022035,7949066
0,20,,4.0,1.2,,3022035,8115699
20,33,,4.0,1.35,,3022035,8199015
132,163,,1.41,1.33,,3022036,7949070
0,38,,4.0,1.18,,3022036,8032386
38,51,,4.0,1.4,,3022036,8115703
51,132,,0.0,1.25,,3022036,8199019
10,140,,4.0,1.5,,3022037,7949074
140,165,,4.0,1.53,,3022037,8032391
0,10,,4.0,1.48,,3022037,8199023
41,61,,4.0,1.35,,3022038,7949078
61,74,,4.0,1.35,,3022038,8032395
74,157,,4.0,1.35,,3022038,8115712
0,41,,4.0,1.25,,3022038,8199027
41,89,,1.41,1.5,,3022039,7949082
89,99,,,,,3022039,8032399
0,41,,4.0,1.4,,3022039,8199031
38,81,,4.0,1.28,,3022043,7949096
81,140,,14.11,1.38,,3022043,8032413
140,157,,42.0,1.58,,3022043,8115730
0,38,,4.0,1.23,,3022043,8199045
94,165,,4.0,1.3,,3022044,7949100
0,41,,4.0,1.3,,3022044,8032416
41,84,,1.41,1.3,,3022044,8115733
84,94,,4.0,1.3,,3022044,8199049
0,18,,4.0,1.23,,3022045,8032420
18,38,,4.0,1.23,,3022045,8115737
38,91,,1.41,1.35,,3022045,8199053
91,155,,1.41,1.35,,3022045,7949104
0,46,,4.0,1.28,,3022046,8032424
46,64,,4.0,1.33,,3022046,8115741
64,168,,1.41,1.4,,3022046,8199057
0,53,,4.0,1.18,,3022047,8032427
53,152,,0.42,1.5,,3022047,8115744
0,18,,4.0,1.23,,3022048,8032430
18,30,,4.0,1.38,,3022048,8115747
30,41,,,,,3022048,8199063
130,152,,0.42,1.5,,3022049,7949116
0,15,,4.0,1.3,,3022049,8032432
15,53,,4.0,1.3,,3022049,8115749
53,130,,4.0,1.35,,3022049,8199065
53,71,,4.0,1.25,,3022050,8115752
71,170,,0.42,1.5,,3022050,8199068
0,13,,1.4,1.15,,3022050,7949118
13,53,,1.4,1.23,,3022050,8032435
0,25,,4.0,1.2,,3022051,7949121
25,152,,0.42,1.35,,3022051,8032438
104,140,,4.0,1.55,,3022052,7949124
140,150,,,,,3022052,8032441
0,53,,4.0,1.35,,3022052,8115757
53,104,,4.0,1.43,,3022052,8199073
0,15,,4.0,1.3,,3022053,7949127
15,53,,4.0,1.3,,3022053,8032444
53,130,,4.0,1.35,,3022053,8115761
130,152,,0.42,1.5,,3022053,8199077
0,15,,4.0,1.4,,3022054,8032447
15,58,,4.0,1.4,,3022054,8115764
58,152,,0.42,1.5,,3022054,8199080
94,152,,42.34,1.48,,3022055,7949134
0,41,,4.0,0.95,,3022055,8032450
41,64,,4.0,1.4,,3022055,8115767
64,94,,14.11,1.43,,3022055,8199083
0,30,,4.0,1.3,,3022056,7949137
30,58,,14.11,1.45,,3022056,8032454
58,91,,42.34,1.5,,3022056,8115771
91,102,,,,,3022056,8199087
89,99,,,,,3022057,7949141
0,25,,4.0,1.4,,3022057,8115774
25,89,,1.41,1.58,,3022057,8199090
0,23,,4.0,1.4,,3022060,7949149
23,53,,4.0,1.45,,3022060,8032466
53,76,,4.0,1.45,,3022060,8115783
76,86,,,,,3022060,8199099
48,58,,,,,3022063,8032477
0,18,,4.0,1.4,,3022063,8115793
18,36,,4.0,1.55,,3022063,8199109
36,48,,4.0,1.55,,3022063,7949160
0,25,,4.0,1.23,,3022064,8032480
25,122,,4.0,1.3,,3022064,8115797
122,132,,,,,3022064,8199113
84,94,,,,,3022065,7949167
0,48,,4.0,1.25,,3022065,8115800
48,84,,1.4,1.3,,3022065,8199116
152,163,,,,,3022066,7949170
0,36,,4.0,0.9,,3022066,8115803
36,152,,14.0,1.4,,3022066,8199119
0,91,,4.23,1.24,,3022067,8115806
91,152,,4.23,1.4,,3022067,8199122
41,48,,1.41,1.3,,3022068,7949176
48,74,,0.42,1.28,,3022068,8032493
0,20,,4.23,1.3,,3022068,8115809
74,152,,0.42,1.25,,3022068,8115810
20,41,,4.23,1.3,,3022068,8199125
140,152,,4.0,1.65,,3022072,7949188
0,33,,14.0,1.53,,3022072,8032504
33,89,,14.0,1.53,,3022072,8115821
89,140,,42.0,1.8,,3022072,8199137
0,25,,14.0,1.55,,3022074,7949194
25,64,,4.0,1.55,,3022074,8032511
64,76,,14.0,1.75,,3022074,8115828
76,152,,42.0,1.55,,3022074,8199144
0,25,,42.0,1.68,,3022075,7949197
25,86,,141.0,1.85,,3022075,8032514
86,152,,141.0,1.9,,3022075,8115831
0,20,,14.0,1.65,,3022076,8032517
20,122,,14.0,1.65,,3022076,8115834
122,152,,42.0,1.75,,3022076,8199150
142,152,,,,,3022077,7949204
0,15,,42.0,1.55,,3022077,8032520
15,102,,42.0,1.6,,3022077,8115837
102,142,,141.0,1.6,,3022077,8199153
48,71,,,,,3022078,7949208
71,81,,,,,3022078,8032525
0,10,,4.0,1.38,,3022078,8115841
10,48,,1.41,1.45,,3022078,8199157
0,8,,4.0,1.43,,3022079,7949212
8,25,,1.41,1.48,,3022079,8032529
25,41,,4.0,1.48,,3022079,8115846
41,152,,,,,3022079,8199162
23,46,,1.41,1.5,,3022080,7949217
46,66,,1.41,1.5,,3022080,8032534
66,132,,1.41,1.5,,3022080,8115851
0,23,,4.0,1.5,,3022080,8199166
132,173,,14.11,1.55,,3022080,8199167
28,107,,1.41,1.38,,3022081,7949221
107,157,,1.41,1.38,,3022081,8032538
0,28,,4.0,1.18,,3022081,8199170
46,79,,4.0,1.33,,3022082,8115859
0,25,,4.0,1.3,,3022082,8199174
79,91,,0.0,,,3022082,8199175
25,43,,4.0,1.33,,3022082,7949225
91,173,,4.0,1.33,,3022082,7949226
43,46,,0.0,,,3022082,8032542
38,66,,1.41,1.25,,3022083,7949230
66,152,,1.41,1.33,,3022083,8032547
0,38,,4.0,1.18,,3022083,8199179
107,157,,1.41,1.38,,3022084,7949234
0,28,,4.0,1.18,,3022084,8115867
28,107,,1.41,1.38,,3022084,8199183
25,61,,1.41,1.45,,3022085,7949238
61,71,,,,,3022085,8032555
0,25,,1.41,1.38,,3022085,8199187
0,8,,4.0,1.25,,3022086,7949240
8,18,,4.0,1.25,,3022086,8032557
18,53,,1.41,1.38,,3022086,8115874
53,64,,,,,3022086,8199190
104,152,,4.23,1.2,,3022087,7949244
0,13,,4.23,1.15,,3022087,8115877
13,104,,0.42,1.25,,3022087,8199193
97,168,,14.11,1.4,,3022089,7949249
0,43,,14.11,1.4,,3022089,8115882
43,97,,14.11,1.4,,3022089,8199198
20,81,,4.23,1.25,,3022090,7949252
81,152,,4.23,1.25,,3022090,8032569
0,20,,4.23,1.25,,3022090,8199201
0,36,,4.23,1.25,,3022091,7949255
36,71,,4.23,1.25,,3022091,8032572
71,109,,4.23,1.3,,3022091,8115889
109,152,,14.11,1.43,,3022091,8199205
0,25,,1.41,1.28,,3022092,8032575
25,81,,0.42,1.48,,3022092,8115892
81,152,,0.42,1.4,,3022092,8199208
69,104,,4.23,1.45,,3022093,7949262
104,157,,14.11,1.55,,3022093,8032579
0,8,,4.23,1.25,,3022093,8115895
8,69,,4.23,1.35,,3022093,8199211
28,38,,,,,3022094,7949266
0,5,,4.23,1.3,,3022094,8032582
5,18,,4.23,1.4,,3022094,8115899
18,28,,4.23,1.4,,3022094,8199215
36,71,,4.23,1.25,,3022095,7949269
71,109,,4.23,1.3,,3022095,8032586
109,152,,14.11,1.43,,3022095,8115903
0,36,,4.23,1.25,,3022095,8199218
18,91,,14.11,1.3,,3022096,7949272
91,152,,42.34,1.5,,3022096,8032589
0,18,,14.11,1.25,,3022096,8199221
18,30,,14.11,1.08,,3022097,7949275
84,109,,,,,3022097,7949276
30,43,,14.11,1.08,,3022097,8032592
43,64,,14.11,1.08,,3022097,8115909
0,18,,4.23,1.08,,3022097,8199224
64,84,,14.11,1.08,,3022097,8199225
132,163,,14.11,1.43,,3022098,7949279
0,15,,4.23,1.3,,3022098,8032595
163,193,,14.11,1.48,,3022098,8032596
15,33,,4.23,1.3,,3022098,8115912
33,132,,4.23,1.3,,3022098,8199228
0,20,,1.41,1.25,,3022099,8032599
20,30,,1.41,1.25,,3022099,8115916
30,152,,1.41,1.25,,3022099,8199232
20,41,,4.23,1.3,,3022100,7949286
41,48,,1.41,1.3,,3022100,8032603
48,74,,0.42,1.28,,3022100,8115920
0,20,,4.23,1.3,,3022100,8199235
74,152,,0.42,1.25,,3022100,8199236
33,38,,4.23,1.3,,3022101,7949290
38,66,,1.41,1.35,,3022101,8032607
0,23,,4.23,1.3,,3022101,8115923
66,112,,4.23,1.3,,3022101,8115924
23,33,,4.23,1.3,,3022101,8199239
112,155,,42.34,1.5,,3022101,8199240
0,25,,4.23,1.45,,3022103,7949297
25,48,,4.23,1.55,,3022103,8032614
48,114,,1.41,1.45,,3022103,8115931
114,124,,0.01,,,3022103,8199247
30,43,,4.23,1.55,,3022104,7949301
43,89,,1.41,1.53,,3022104,8032618
89,208,,141.14,1.65,,3022104,8115935
0,30,,4.23,1.45,,3022104,8199250
84,152,,4.0,1.58,,3022107,7949310
0,8,,4.0,1.35,,3022107,8115943
8,84,,1.41,1.4,,3022107,8199259
38,102,,14.0,1.53,,3022108,7949313
102,147,,141.0,1.65,,3022108,8032630
147,152,,141.0,1.65,,3022108,8115947
0,38,,14.0,1.53,,3022108,8199262
69,152,,42.0,1.75,,3022109,7949317
152,163,,,,,3022109,8032634
0,8,,14.0,1.7,,3022109,8115950
8,69,,14.0,1.75,,3022109,8199266
0,38,,14.0,1.53,,3022110,7949319
38,102,,14.0,1.53,,3022110,8032636
102,147,,141.0,1.65,,3022110,8115953
147,152,,141.0,1.65,,3022110,8199269
38,48,,0.42,,,3022111,7949323
0,18,,42.0,1.55,,3022111,8115956
18,38,,42.0,1.55,,3022111,8199272
41,137,,14.0,1.48,,3022112,8115960
137,152,,,,,3022112,8199276
0,23,,4.0,1.13,,3022112,7949326
23,41,,4.0,1.38,,3022112,8032643
0,25,,4.0,1.15,,3022113,7949330
25,76,,14.0,1.33,,3022113,8032647
76,152,,14.0,1.33,,3022113,8115964
122,150,,0.42,1.3,,3022114,7949334
0,13,,1.4,1.25,,3022114,8032650
150,178,,1.4,1.2,,3022114,8032651
13,69,,1.4,1.3,,3022114,8115967
69,122,,1.4,1.3,,3022114,8199283
28,48,,4.0,1.3,,3022115,7949338
48,152,,1.4,1.45,,3022115,8032655
0,28,,4.0,1.18,,3022115,8199287
81,127,,14.0,1.4,,3022116,7949342
127,165,,14.0,1.4,,3022116,8032659
0,36,,14.0,1.15,,3022116,8115975
36,81,,14.0,1.38,,3022116,8199291
10,30,,4.0,1.23,,3022117,7949345
30,152,,4.0,1.4,,3022117,8032662
0,10,,4.0,1.2,,3022117,8199294
38,58,,14.0,1.33,,3022118,7949349
58,152,,14.0,1.33,,3022118,8032666
0,18,,4.0,1.15,,3022118,8115982
18,38,,4.0,1.15,,3022118,8199298
76,152,,141.0,1.65,,3022119,7949353
0,13,,4.0,1.55,,3022119,8032669
13,28,,4.0,1.55,,3022119,8115986
28,76,,1.4,1.6,,3022119,8199302
10,30,,4.0,1.23,,3022120,7949356
30,152,,4.0,1.4,,3022120,8032673
0,10,,4.0,1.2,,3022120,8199305
48,152,,1.4,1.45,,3022121,7949360
0,28,,4.0,1.18,,3022121,8115993
28,48,,4.0,1.3,,3022121,8199309
0,8,,14.11,0.93,,3022122,7949363
8,76,,14.11,1.03,,3022122,8032680
76,86,,,,,3022122,8115997
13,30,,4.0,1.4,,3022123,7949366
30,79,,4.0,1.4,,3022123,8032683
79,89,,,,,3022123,8116000
0,13,,4.0,1.38,,3022123,8199315
104,152,,,,,3022124,7949370
0,10,,4.0,1.35,,3022124,8032686
10,76,,4.0,1.3,,3022124,8116003
76,104,,14.11,1.4,,3022124,8199319
0,18,,4.0,1.2,,3022125,8032690
18,30,,4.0,1.23,,3022125,8116007
30,152,,4.0,1.3,,3022125,8199323
20,38,,1.41,1.5,,3022126,7949377
38,76,,,,,3022126,8032694
0,5,,1.41,1.35,,3022126,8116010
5,20,,1.41,1.45,,3022126,8199326
0,152,,,,,3022127,7949381
15,30,,1.41,1.63,,3022128,7949385
30,152,,14.11,1.63,,3022128,8032702
0,15,,4.23,1.53,,3022128,8199334
61,69,,,,,3022129,7949389
0,15,,1.41,1.3,,3022129,8032705
69,79,,,,,3022129,8032706
15,43,,0.42,1.35,,3022129,8116022
43,61,,14.11,1.45,,3022129,8199338
74,152,,14.11,1.6,,3022130,7949393
0,10,,14.11,1.48,,3022130,8116026
10,74,,1.41,1.45,,3022130,8199342
0,13,,4.23,1.45,,3022131,8116030
13,48,,1.41,1.45,,3022131,8199346
48,61,,1.41,1.5,,3022131,7949397
61,71,,,,,3022131,8032714
20,43,,1.41,1.48,,3022132,7949401
43,53,,,,,3022132,8032718
0,10,,4.23,1.48,,3022132,8116034
10,20,,4.23,1.48,,3022132,8199350
18,38,,4.23,1.4,,3022133,7949405
38,152,,4.23,1.45,,3022133,8032722
0,18,,4.23,1.4,,3022133,8199354
0,5,,14.11,1.43,,3022134,7949408
5,15,,4.23,1.53,,3022134,8032725
15,41,,,,,3022134,8116042
8,51,,1.41,1.45,,3022143,7949444
76,97,,,,,3022143,8032760
51,76,,4.23,1.45,,3022143,8032761
97,152,,141.14,1.65,,3022143,8116077
0,8,,1.41,1.45,,3022143,8199393
25,76,,0.42,1.45,,3022144,7949448
76,86,,,,,3022144,8032765
0,15,,4.23,1.3,,3022144,8116081
15,25,,1.41,1.35,,3022144,8199397
36,46,,0.0,,,3022145,7949452
0,10,,4.23,1.28,,3022145,8032768
10,18,,1.41,1.38,,3022145,8116085
18,36,,0.42,1.25,,3022145,8199401
0,15,,14.11,1.35,,3022146,7949455
15,30,,4.23,1.43,,3022146,8032772
30,41,,0.0,,,3022146,8116089
20,38,,0.42,1.38,,3022147,7949459
38,64,,,,,3022147,8032776
0,13,,4.23,1.3,,3022147,8116092
13,20,,1.41,1.35,,3022147,8199408
0,18,,4.0,1.3,,3022148,7949462
18,112,,4.0,1.35,,3022148,8032779
112,152,,4.0,1.35,,3022148,8116096
0,43,,4.0,1.55,,3022149,7949465
43,152,,4.0,1.55,,3022149,8032782
81,127,,42.34,1.65,,3022150,7949468
127,137,,,,,3022150,8032785
0,30,,14.11,1.55,,3022150,8116101
30,81,,14.11,1.6,,3022150,8199417
0,28,,4.0,1.35,,3022151,8116105
28,152,,0.42,1.35,,3022151,8199421
0,10,,4.0,1.25,,3022152,8032791
91,114,,1.41,1.45,,3022152,8032792
10,51,,1.41,1.45,,3022152,8116108
114,124,,,,,3022152,8199424
51,91,,1.41,1.45,,3022152,7949475
0,18,,4.0,1.23,,3022153,7949478
18,152,,1.41,1.38,,3022153,8032795
18,135,,1.4114,1.38,,3023323,8036546
135,152,,1.4114,1.53,,3023323,8119863
152,178,,14.1143,1.53,,3023323,8203179
0,18,,1.4114,1.33,,3023323,7953229
20,48,,0.4234,1.25,,3023324,7953233
48,152,,0.0,1.33,,3023324,8036550
0,20,,1.4114,1.2,,3023324,8203182
